,Size_Index,BM_Ratio_Index,Momentum_Index,Monthly Return,ESG_High_Return,Abnormal Return,Month
85,4,3.0,1.0,31.841666666666665,37.199999999999996,5.358333333333331,Apr
86,4,3.0,2.0,22.424999999999997,25.03333333333333,2.6083333333333343,Apr
87,4,3.0,3.0,21.130000000000003,23.375,2.2449999999999974,Apr
88,4,3.0,4.0,16.3,17.259999999999998,0.9599999999999973,Apr
89,4,3.0,5.0,21.00909090909091,20.8,-0.20909090909091077,Apr
90,4,4.0,1.0,25.533333333333335,11.325,-14.208333333333336,Apr
91,4,4.0,2.0,17.563636363636363,16.500000000000004,-1.063636363636359,Apr
92,4,4.0,3.0,19.308333333333334,19.65,0.341666666666665,Apr
93,4,4.0,4.0,23.75833333333333,25.766666666666666,2.0083333333333364,Apr
94,4,4.0,5.0,12.43,15.280000000000001,2.8500000000000014,Apr
95,4,5.0,1.0,36.49166666666666,,,Apr
96,4,5.0,2.0,28.14166666666667,28.6,0.45833333333333215,Apr
97,4,5.0,3.0,16.454545454545453,12.725000000000001,-3.729545454545452,Apr
98,4,5.0,4.0,11.218181818181819,15.666666666666666,4.448484848484847,Apr
99,4,5.0,5.0,17.616666666666664,10.133333333333333,-7.483333333333331,Apr
100,5,1.0,1.0,26.37692307692308,18.26666666666667,-8.110256410256412,Apr
101,5,1.0,2.0,19.07272727272727,19.316666666666666,0.2439393939393959,Apr
102,5,1.0,3.0,13.958333333333334,16.275,2.3166666666666647,Apr
103,5,1.0,4.0,11.18,14.26,3.08,Apr
104,5,1.0,5.0,10.183333333333334,8.02,-2.163333333333334,Apr
105,5,2.0,1.0,22.0,18.166666666666668,-3.833333333333332,Apr
106,5,2.0,2.0,17.390909090909087,19.150000000000002,1.759090909090915,Apr
107,5,2.0,3.0,22.90909090909091,22.78,-0.12909090909090892,Apr
108,5,2.0,4.0,15.924999999999997,13.533333333333333,-2.391666666666664,Apr
109,5,2.0,5.0,9.236363636363636,9.8125,0.5761363636363637,Apr
110,5,3.0,1.0,21.46666666666667,16.78888888888889,-4.677777777777777,Apr
111,5,3.0,2.0,27.3,24.939999999999998,-2.360000000000003,Apr
112,5,3.0,3.0,19.081818181818182,18.9625,-0.11931818181818343,Apr
113,5,3.0,4.0,14.223076923076924,14.8875,0.6644230769230752,Apr
114,5,3.0,5.0,13.52,17.95,4.43,Apr
115,5,4.0,1.0,22.2,19.112499999999997,-3.087500000000002,Apr
116,5,4.0,2.0,16.82,14.9875,-1.8324999999999996,Apr
117,5,4.0,3.0,22.957142857142856,27.7,4.742857142857144,Apr
118,5,4.0,4.0,15.383333333333333,16.124999999999996,0.7416666666666636,Apr
119,5,4.0,5.0,8.063636363636364,4.55,-3.5136363636363646,Apr
120,5,5.0,1.0,23.841666666666665,21.083333333333332,-2.758333333333333,Apr
121,5,5.0,2.0,19.683333333333334,18.375,-1.3083333333333336,Apr
122,5,5.0,3.0,15.909090909090907,11.5,-4.4090909090909065,Apr
123,5,5.0,4.0,20.618181818181817,20.428571428571427,-0.18961038961039023,Apr
124,5,5.0,5.0,14.466666666666669,11.150000000000002,-3.3166666666666664,Apr
